"observationUnitName","observationUnitDbId","plot_number","subplot","plot_subplot","blue_mean","ExG_01_mean","green_mean","NDVI_mean","nir_mean","red_mean","red_edge_mean"
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_186_subplot_2",716586,186,2,"186_2",12915.8525735294,0.758965517241379,19316.3533088235,0.276489314532316,31432.8669117647,17751.71875,30532.7058823529
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_186_subplot_3",716587,186,3,"186_3",12972.8738042678,0.799241117626768,19648.2700515085,0.294836885343931,32963.9334069168,17898.7542310522,31457.3384841795
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_187_subplot_1",716207,187,1,"187_1",15064.1839882483,0.782263630089717,21378.1263312523,0.387537067713523,40682.8281307381,17953.177745134,34140.8953360264
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_187_subplot_2",716208,187,2,"187_2",14175.7234277308,0.954169538249483,20740.4549466716,0.448692376369551,41748.1088635528,15792.9062155204,33102.4041927179
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_187_subplot_3",716209,187,3,"187_3",15395.1153987505,0.915201654601861,22765.9757442117,0.376195157621814,41776.7901506799,18802.3866225652,34712.3785373025
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_188_subplot_1",717278,188,1,"188_1",19995.2187845304,0.271472921697137,26898.1591160221,0.0981901438759668,35376.4935543278,29805.4261510129,37731.4368324125
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_188_subplot_2",717279,188,2,"188_2",18926.078928047,0.321256038647343,25605.1431718062,0.137049869415824,34811.0495594714,26944.3538913363,35263.077092511
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_188_subplot_3",717280,188,3,"188_3",17582.8244387192,0.186832126852809,24467.8476260581,0.127913695128602,34839.4011777696,27216.8060360692,34078.99631947
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_189_subplot_1",717017,189,1,"189_1",13798.5580455547,0.997240427733701,19168.6535635562,0.591706052875753,48620.7193240265,12566.5657604702,31835.1050698016
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_189_subplot_2",717018,189,2,"189_2",13722.9594992636,0.996551724137931,19164.7216494845,0.583472151418856,47921.7993372607,12632.8044918998,31656.0526509573
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_189_subplot_3",717019,189,3,"189_3",15154.266886931,0.972059330803725,20770.9875183554,0.577195131810118,50886.7503671072,13850.3024963289,33444.6163729809
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_18_subplot_1",716453,18,1,"18_1",17862.3264781491,0.0748275862068966,23276.4326110907,0.120736915992379,33513.6345941976,26487.8802791039,33418.5185457216
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_18_subplot_2",716454,18,2,"18_2",17327.9926416483,0.0655398413245947,22066.2844002943,0.119463455593277,31831.5518763797,25260.1284032377,31280.9499632082
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_18_subplot_3",716455,18,3,"18_3",18309.3082292432,0.0599379951774027,23280.7692872888,0.112416221849408,32859.556576047,26593.1565025716,32804.9489346069
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_190_subplot_1",716642,190,1,"190_1",14502.2706877529,0.973802137194071,19739.5722692166,0.572041071370727,48877.3791835234,13448.2015446855,32782.9841853623
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_190_subplot_2",716643,190,2,"190_2",13434.1344599559,0.998965517241379,18787.3497428362,0.592115087990352,48674.6061719324,12502.4919177076,31979.231814842
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_190_subplot_3",716644,190,3,"190_3",13570.7607655502,0.998621165115477,19069.7254324623,0.609972771229418,51396.3879278616,12497.0747147589,32540.4909827015
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_191_subplot_1",716624,191,1,"191_1",12364.2173112339,1,18275.2721915285,0.604705767846697,48852.0880294659,12027.4593001842,32126.9082872928
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_191_subplot_2",716625,191,2,"191_2",12257.3711870636,0.997240427733701,18390.7383314958,0.554467325163759,44554.4722528482,12681.3796398383,31958.2737963984
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_191_subplot_3",716626,191,3,"191_3",17689.6295479603,0.548431575318856,23824.4465270121,0.301042553398941,41995.717383315,23878.1220139655,37967.4141859611
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_192_subplot_1",717176,192,1,"192_1",12870.5874587459,0.728182131769576,19030.7711771177,0.333567479576776,34547.7077374404,17194.6923359003,31110.7825449212
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_192_subplot_2",717177,192,2,"192_2",12607.5418047882,0.776129699896516,19071.6136279926,0.33418288185799,34815.5815837937,17162.2887661142,31964.6629834254
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_192_subplot_3",717178,192,3,"192_3",21051.2365907421,0.28522218394764,27155.2020573108,0.12060854974591,39321.4988978692,32290.0249816312,42027.3416605437
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_193_subplot_1",716822,193,1,"193_1",12707.3689248895,1,18891.986377025,0.562014344731832,46112.5924153166,12904.2746686303,32888.8987481591
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_193_subplot_2",716823,193,2,"193_2",12732.798972854,0.99482580200069,18974.1570066031,0.473616931990192,39955.5619955979,14195.5264123257,32020.9556126192
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_193_subplot_3",716824,193,3,"193_3",13903.6813996317,0.902758620689655,20159.1278084715,0.413112436343369,39679.961694291,16256.0644567219,33317.2946593002
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_194_subplot_1",716783,194,1,"194_1",14075.8875826598,0.828906519489479,20898.8030859662,0.28236667370336,33694.1671565026,18836.9941219691,33399.680382072
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_194_subplot_2",716784,194,2,"194_2",14009.5539197645,0.779234218696102,20547.8299595142,0.270865310644451,32860.5185866765,18853.4243651086,32875.5918292234
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_194_subplot_3",716785,194,3,"194_3",14485.0234948605,0.704239917269907,20923.9834801762,0.24516205023785,32913.0267988253,20005.545154185,33623.2283406755
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_195_subplot_1",716402,195,1,"195_1",12738.4899008447,0.948258020006899,20023.2717590892,0.391270438256355,35933.4487697393,15605.0437017995,33816.8578773412
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_195_subplot_2",716403,195,2,"195_2",13238.5693779904,0.936184891341842,20783.5506072874,0.382716842681755,36656.7169672433,16317.033492823,35250.4887743835
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_195_subplot_3",716404,195,3,"195_3",22649.3199705774,0.355739400206825,29169.7134976094,0.134458886185174,39880.04045605,31761.4733357852,44498.7837440235
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_196_subplot_1",716594,196,1,"196_1",12920.486377025,0.997931034482759,18543.5165684831,0.588528498841153,47242.646539028,12156.7669366716,32189.1266568483
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_196_subplot_2",716595,196,2,"196_2",13262.4196035242,0.997240427733701,19090.5980176211,0.574677228831769,46892.986784141,12532.2775330397,33029.1174743025
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_196_subplot_3",716596,196,3,"196_3",19440.4309900626,0.386685063815109,24956.5752668384,0.256386821936418,41521.0864924549,24987.7085020243,39474.6393080604
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_197_subplot_1",716189,197,1,"197_1",14117.6217311234,0.494486560992419,19760.8132596685,0.241542408120929,32412.2758747698,19780.7786372007,31529.0099447514
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_197_subplot_2",716190,197,2,"197_2",13086.7547723935,0.47448275862069,18585.4596182085,0.251015745272118,31337.9328193833,18790.6519823789,30376.842143906
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_197_subplot_3",716191,197,3,"197_3",13199.4836216415,0.59247757073844,19072.4368789106,0.26650533639587,32342.2171512698,18791.8380566802,31565.8984173721
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_198_subplot_1",717257,198,1,"198_1",12472.9665809769,0.843448275862069,18219.2570694087,0.378141728178746,35588.3613661403,16119.4605214837,31812.4983474109
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_198_subplot_2",717258,198,2,"198_2",12270.3850680397,0.793935217091661,17974.6620080912,0.345285849287824,33598.1084957705,16351.0250091946,30842.7760205958
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_198_subplot_3",717259,198,3,"198_3",13398.6208164767,0.802758620689655,19436.827510114,0.339281224974173,34970.3655755793,17185.3070981979,32360.2556086797
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_199_subplot_1",717020,199,1,"199_1",18304.8786764706,0.646328852119959,24954.2871323529,0.280699491695506,39753.9352941176,23241.4871323529,39970.1503676471
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_199_subplot_2",717021,199,2,"199_2",12919.6525579683,0.963116166839021,19863.5502392344,0.405268159594864,37079.4136915716,15643.0783952889,34147.3290393817
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_199_subplot_3",717022,199,3,"199_3",11746.991559633,0.975828729281768,18654.6814678899,0.411980506964028,35809.0088073395,14905.0220183486,32971.431559633
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_19_subplot_1",716456,19,1,"19_1",13261.5377254325,0.926206896551724,18893.2962826647,0.413850410871611,34835.1700404858,14283.2708870077,29752.8711814501
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_19_subplot_2",716457,19,2,"19_2",14743.7421961072,0.877501725327812,19774.8971722365,0.36912733947092,33661.4201248623,15513.8035255233,29544.0348879912
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_19_subplot_3",716458,19,3,"19_3",15713.6632315053,0.892450879007239,20929.7007729113,0.373340894233016,35306.007729113,15999.4637467795,30926.1678321678
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_1_subplot_1",717191,1,1,"1_1",12782.3344346549,0.715419110037944,18071.6343612335,0.372972634463958,35483.518722467,16227.1248164464,31194.484948605
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_1_subplot_2",717192,1,2,"1_2",12973.0456385719,0.747931034482759,18564.3238866397,0.379473267776729,36541.3356643357,16443.957305852,32067.5119617225
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_1_subplot_3",717193,1,3,"1_3",21254.8875826598,0.264137931034483,26191.0470242469,0.183460044863344,39924.927994122,28548.9985304923,39941.9151359295
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_200_subplot_1",716582,200,1,"200_1",19956.911634757,0.297483626335746,26223.3722385862,0.11194776633437,35898.3199558174,29983.9834315169,39958.2411634757
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_200_subplot_2",716583,200,2,"200_2",12625.7281731475,0.859703550499828,19285.2289068232,0.301590623597079,32582.4134262656,17415.7743947175,31728.9537784299
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_200_subplot_3",716584,200,3,"200_3",12332.0843462247,0.922360248447205,19240.0747697974,0.329495678943357,33397.4349907919,16772.0047882136,32064.8710865562
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_201_subplot_1",716672,201,1,"201_1",13205.5924431401,0.864091065884788,19538.9196625092,0.367955018083947,35672.4457079971,16520.3756419662,31624.1808510638
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_201_subplot_2",716673,201,2,"201_2",11339.0062615101,0.900723888314374,17609.7657458564,0.391275054632237,34174.8081031308,14726.1837937385,29723.5631675875
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_201_subplot_3",716674,201,3,"201_3",17517.7804698972,0.470669427191166,24121.4214390602,0.203052710001489,36720.4185022026,25471.6160058737,37124.7767988253
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_202_subplot_1",717134,202,1,"202_1",10870.1961722488,0.986556359875905,17235.1512697829,0.500451917025617,38111.2521163047,12578.2296650718,29849.3669488406
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_202_subplot_2",717135,202,2,"202_2",11107.4590224182,0.969320923819373,17470.4263138552,0.488887593816492,38029.9720690922,12922.0628445424,30258.6302829842
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_202_subplot_3",717136,202,3,"202_3",18628.5522058824,0.474974111149465,25670.5926470588,0.24202687228505,40408.3400735294,25651.4080882353,40242.9227941177
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_203_subplot_1",716765,203,1,"203_1",17895.2768382353,0.640813512581868,24196.9455882353,0.280205145760703,39383.0529411765,22810.7169117647,37046.4573529412
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_203_subplot_2",716766,203,2,"203_2",13397.9158088235,0.981027940669196,19785.6433823529,0.476015381741871,40579.9911764706,14263.3577205882,32874.3963235294
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_203_subplot_3",716767,203,3,"203_3",12709.3215599706,0.992413793103448,19140.1648270787,0.486447915429805,39833.6824871229,13717.2770419426,32192.8035320088
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_204_subplot_1",716831,204,1,"204_1",20494.5642437592,0.553984132459469,27163.2088839941,0.228345367169992,40067.4071218796,26164.3729809104,39646.6435389134
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_204_subplot_2",716832,204,2,"204_2",14258.3092783505,0.990348155808342,21283.2131811487,0.402211731990515,38170.3210603829,16278.6038291605,33539.8033873343
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_204_subplot_3",716833,204,3,"204_3",15146.0855673889,0.977915804002761,22110.6654425266,0.358864238193712,37521.2423797282,17695.7297098788,33498.11678296
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_205_subplot_1",716429,205,1,"205_1",13793.3860036832,0.981054081984154,20647.3779005525,0.444314076483271,40262.1786372007,15387.1259668508,32956.0979742173
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_205_subplot_2",716430,205,2,"205_2",12675.8373117885,0.997931747673216,19414.351450606,0.432367755726898,37796.1072346676,14934.2291590158,31743.2203452075
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_205_subplot_3",716431,205,3,"205_3",12548.9231052244,0.995859213250518,19491.7428256071,0.481751143886989,40836.03200883,14202.4481236203,32628.0662251656
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_206_subplot_1",716651,206,1,"206_1",13258.7393538913,0.949672526714926,19965.5279001468,0.34481698868846,35152.5297356828,17113.501835536,32140.4992657856
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_206_subplot_2",716652,206,2,"206_2",13778.4760853569,0.94448275862069,20706.8944076527,0.33180730003044,35418.8642384106,17702.9694628403,32859.2457689478
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_206_subplot_3",716653,206,3,"206_3",15374.4081557678,0.915113871635611,22548.7542248347,0.307610394851337,36616.4136664218,19424.6947097722,34128.4900808229
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_207_subplot_1",716237,207,1,"207_1",13244.1827877896,0.982758620689655,21342.5314453843,0.328429009707376,35414.4126517102,17910.4803236484,34776.0915777859
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_207_subplot_2",716238,207,2,"207_2",13271.2886029412,0.962758620689655,21230.5246323529,0.307476542167423,34882.5121323529,18501.9011029412,34839.1591911765
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_207_subplot_3",716239,207,3,"207_3",24538.7677324513,0.38543823326432,32075.8680632121,0.122901268960561,40689.9062844542,32454.3891951488,45121.6335905917
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_208_subplot_1",717227,208,1,"208_1",13278.6097830085,0.987586206896552,21097.1228392791,0.453802477223991,40352.4843692534,15130.677822729,34619.3769768297
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_208_subplot_2",717228,208,2,"208_2",13262.4174935685,0.985187736823975,21430.7023153252,0.417902096725643,39169.4902609335,16066.796030871,35286.5240720323
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_208_subplot_3",717229,208,3,"208_3",23754.0154525386,0.450310559006211,30792.1479028698,0.157905119266529,40330.4551140544,30353.672553348,43384.1920529801
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_209_subplot_1",716987,209,1,"209_1",12960.7325495959,0.985177524991382,20600.6899338721,0.382051315550675,35570.5837619397,15798.1157237325,32482.1282145481
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_209_subplot_2",716988,209,2,"209_2",12156.2016930438,0.974827586206897,19534.2981229297,0.414563026062448,35828.6415163784,14785.1244019139,31854.0618329039
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_209_subplot_3",716989,209,3,"209_3",12625.8862385321,0.997238522609596,20423.9460550459,0.458511153517945,38849.8763302752,14353.6458715596,33165.1944954128
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_20_subplot_1",716501,20,1,"20_1",13840.0506793977,0.967931034482759,19026.6786632391,0.545780121906961,43215.1715020198,12462.6555269923,29598.9463826662
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_20_subplot_2",716502,20,2,"20_2",13101.2050055208,0.994131860545392,17985.1648877438,0.567660565002845,41918.2550607287,11374.1486934118,27846.7556128082
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_20_subplot_3",716503,20,3,"20_3",14345.7125550661,1,18746.4207048458,0.597470788588241,46362.7400881057,11622.81020558,29082.6251835536
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_210_subplot_1",716693,210,1,"210_1",12514.4576894776,0.921061702861082,19728.6585724798,0.339456028861144,33445.5305371597,16472.9930095659,32079.7450331126
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_210_subplot_2",716694,210,2,"210_2",13515.8454478708,0.926526388409797,21035.0356093979,0.317829301185527,33351.7191629956,17166.5044052863,31937.5117474302
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_210_subplot_3",716695,210,3,"210_3",13874.1816507001,0.9648033126294,21741.2667649226,0.343303211914921,35345.0563743552,17086.190862196,33217.7593957259
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_211_subplot_1",716714,211,1,"211_1",12755.0489510489,1,18963.0923813029,0.570937885971844,42053.7500920133,11405.6069193964,30517.7832167832
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_211_subplot_2",716715,211,2,"211_2",12891.6501468429,0.998621165115477,18982.8542584435,0.544653619418162,40264.5091776799,11716.1813509545,30047.6666666667
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_211_subplot_3",716716,211,3,"211_3",13749.5474613686,0.992071699413995,19977.3697571744,0.480470214312284,38385.142384106,13257.5735835173,30759.1225165563
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_212_subplot_1",717245,212,1,"212_1",13911.734948605,0.920289855072464,19499.0084434655,0.389861808094185,34200.4875183554,14886.7544052863,29495.0715859031
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_212_subplot_2",717246,212,2,"212_2",12937.9963181149,0.932045532942394,18420.2006627393,0.400460924578429,32787.6719440353,13878.0765832106,28179.7161266569
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_212_subplot_3",717247,212,3,"212_3",13697.8171806167,0.922785246466736,19353.1130690162,0.385731812926542,33614.5580029369,14649.592143906,29201.0624082232
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_213_subplot_1",716840,213,1,"213_1",15466.5373299007,0.502760524499655,20519.8609783009,0.237904565284146,31896.5976461935,19816.8127988231,31277.7396101508
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_213_subplot_2",716841,213,2,"213_2",15824.9349264706,0.349879351947604,20627.1816176471,0.226433694498839,32120.4121323529,20487.3573529412,31463.39375
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_213_subplot_3",716842,213,3,"213_3",15994.361162192,0.590486039296794,21334.6656859139,0.246363010053323,33130.4446487679,20159.5240897389,32383.0599485105
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_214_subplot_1",716879,214,1,"214_1",15960.1977941177,0.82097274922387,22166.6742647059,0.291665834134111,35613.8529411765,19466.7977941177,33992.15625
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_214_subplot_2",716880,214,2,"214_2",14940.3408088235,0.886935539469149,20703.1323529412,0.35536762270906,36392.4992647059,17344.6448529412,32661.2029411765
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_214_subplot_3",716881,214,3,"214_3",15223.2444852941,0.89831092726646,21305.5790441177,0.356590540191437,37374.4658088235,17736.9297794118,33664.0113970588
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_215_subplot_1",716378,215,1,"215_1",21003.5088105727,0.617190196755264,27377.8021292217,0.299832808303766,42648.4218061674,23955.7257709251,40740.2477973568
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_215_subplot_2",716379,215,2,"215_2",14756.8803387334,0.983448275862069,21305.8372606775,0.412981444133316,38905.8457290133,16133.7150220913,34227.1756259205
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_215_subplot_3",716380,215,3,"215_3",15654.0260837619,0.973802137194071,21999.4015429831,0.392804970517704,38711.8332108744,16802.8335782513,34466.1403379868
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_216_subplot_1",716732,216,1,"216_1",20435.1520618557,0.617667356797792,26679.7743004418,0.254302967812218,39897.6502209131,24263.795287187,39114.6980854197
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_216_subplot_2",716733,216,2,"216_2",14621.4833027523,0.981736733287388,21015.0777981651,0.367886512654963,36887.136146789,17001.1082568807,33626.4572477064
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_216_subplot_3",716734,216,3,"216_3",14789.1402798233,0.962758620689655,21174.33910162,0.368456911179866,37687.7923416789,17353.3729749632,34406.6851988218
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_217_subplot_1",716300,217,1,"217_1",13226.0161586486,0.992753623188406,19973.3345574734,0.426041459102692,37531.6423062798,14986.7869996328,32775.3609988983
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_217_subplot_2",716301,217,2,"217_2",13053.2135493373,0.996552912788694,19522.3335787923,0.420446061133855,36698.6156111929,14915.1770986745,32267.8048600884
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_217_subplot_3",716302,217,3,"217_3",13866.4640234949,0.993448275862069,20470.9897209985,0.416662294802125,38035.8850954479,15562.0895741557,33599.2900146843
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_218_subplot_1",717152,218,1,"218_1",13429.1985294118,0.841850828729282,20196.6658088235,0.304652568208442,34044.0132352941,18040.8161764706,33346.5033088235
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_218_subplot_2",717153,218,2,"218_2",12977.582659809,0.921061702861082,19635.0892725937,0.319471595767332,33223.0602498163,17101.1781778104,32560.5745775165
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_218_subplot_3",717154,218,3,"218_3",12933.2895511405,0.960358497069976,19874.9208977189,0.329724304930956,34580.8432671082,17496.5699043414,33861.6048565121
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_219_subplot_1",716918,219,1,"219_1",12711.1351251841,0.918965517241379,19871.0154639175,0.386744661670592,38629.9911634757,17218.4178939617,34913.4646539028
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_219_subplot_2",716919,219,2,"219_2",13228.1304188097,0.807519834425664,20116.1634827333,0.312614858777728,35083.422850845,18565.1711976488,33768.6925055106
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_219_subplot_3",716920,219,3,"219_3",13790.9279411765,0.923819372630128,20923.1147058824,0.377477096536852,37906.5213235294,17130.9360294118,34556.1963235294
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_21_subplot_1",716576,21,1,"21_1",13576.4023538066,0.998275862068966,19729.5005516734,0.585137363491685,48159.2828245678,12526.5233541743,31763.3074659801
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_21_subplot_2",716577,21,2,"21_2",13536.7585446527,0.990692864529473,18858.7967658949,0.558142348685833,43758.0297684675,12285.6130099228,29378.7460492466
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_21_subplot_3",716578,21,3,"21_3",14460.7960986382,0.97792342186961,19496.1059992639,0.526739017075087,43238.6540301803,13246.0555760029,29695.3809348546
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_220_subplot_1",716891,220,1,"220_1",16511.0319148936,0.639406487232574,23660.9556126192,0.229760436272906,36232.0700660308,23061.8363903155,36611.9952311079
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_220_subplot_2",716892,220,2,"220_2",15144.8839779006,0.582213029989659,21941.4674033149,0.224242331565807,34628.6990791897,22211.253038674,34872.823572744
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_220_subplot_3",716893,220,3,"220_3",13519.4629221733,0.497757847533632,20426.9416299559,0.226710950221939,33757.731277533,21359.2698237885,33662.9966960352
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_221_subplot_1",716843,221,1,"221_1",17024.8906480118,0.890576458405247,22497.0128865979,0.473941136585844,46006.7897643594,16685.9366715759,35445.0081001473
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_221_subplot_2",716844,221,2,"221_2",14377.3016513762,0.989658738366081,20250.287706422,0.573203126475311,49569.3100917431,13456.2998165138,33567.7031192661
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_221_subplot_3",716845,221,3,"221_3",16065.1148748159,0.871512228728901,22582.117820324,0.423545161558917,43867.8184830633,17964.3589837997,35710.2319587629
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_222_subplot_1",716324,222,1,"222_1",24122.4737035675,0.677130044843049,28283.1746965796,0.339672537812936,45366.0952556087,23300.2420007356,39927.5899227657
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_222_subplot_2",716325,222,2,"222_2",18884.8944076527,0.855467402552604,23636.2608535688,0.483101388973847,48425.5919793966,17374.2200147167,36249.02133922
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_222_subplot_3",716326,222,3,"222_3",17626.7991186192,0.692519820751465,23392.8721997797,0.371026553528757,43466.4370179949,19841.4686008079,36057.705839148
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_223_subplot_1",716717,223,1,"223_1",26519.1704002938,0.21256038647343,32624.382298935,0.0687934639017689,41364.6804994491,37988.0613294161,47601.6459787
"Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_223_subplot_2",716718,223,2,"223_2",12599.3241353937,0.937263012754223,19482.8546725533,0.366397122367486,34610.6526857984,15979.4172185431,32175.289183223
