observationUnitName,observationUnitDbId,plot_number,subplot,plot_subplot,blue_mean,ExG_01_mean,green_mean,NDVI_mean,nir_mean,red_mean,red_edge_mean
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_185_subplot_2,716388,185,2,185_2,17921.13941,0.999654934,27191.98896,0.521017166,43975.25742,13582.24086,34665.59903
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_185_subplot_3,716389,185,3,185_3,18857.08652,1,28085.10858,0.449152105,41500.99276,15380.55464,34695.59772
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_186_subplot_1,716585,186,1,186_1,22598.9931,0.893066575,30013.34805,0.33741779,36872.48465,18145.56226,34198.61056
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_186_subplot_2,716586,186,2,186_2,21493.77207,0.897241379,29561.40897,0.340658735,36384.73345,17598.72414,34071.08034
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_186_subplot_3,716587,186,3,186_3,20311.96102,0.968609865,29061.34633,0.396757616,37953.86202,16038.15799,34244.12453
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_187_subplot_1,716207,187,1,187_1,23204.47654,0.966873706,28824.33747,0.374058512,38146.20807,17228.35818,33477.24224
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_187_subplot_2,716208,187,2,187_2,26197.78842,0.843900758,31544.35355,0.23072066,35311.102,22066.72743,34172.53687
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_187_subplot_3,716209,187,3,187_3,30337.04447,0.686659772,34840.61048,0.128142055,34525.57049,26641.12547,35520.03033
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_188_subplot_1,717278,188,1,188_1,30518.24629,0.497412901,34077.49051,0.078461825,32837.58641,28053.03484,34474.32494
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_188_subplot_2,717279,188,2,188_2,31482.38923,0.413388544,34847.72981,0.044500103,32225.45825,29564.47895,34422.45135
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_188_subplot_3,717280,188,3,188_3,29204.22475,0.55808342,33477.33575,0.087334695,32769.38849,27389.54119,33638.23785
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_189_subplot_1,717017,189,1,189_1,32344.36702,0.936529838,37759.01483,0.326197791,42816.62953,21671.00448,40665.68989
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_189_subplot_2,717018,189,2,189_2,36654.15759,0.744137931,41075.62483,0.188031865,39577.36966,27459.18862,41054.2969
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_189_subplot_3,717019,189,3,189_3,37635.42601,0.799241118,42739.84719,0.188478671,40347.13039,27726.17558,42481.61194
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_18_subplot_1,716453,18,1,18_1,23796.27207,0.904827586,31041.87,0.266796812,35765.62,20591.22034,35703.11759
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_18_subplot_2,716454,18,2,18_2,22154.2118,0.950327699,29702.8189,0.305782293,36578.12384,19299.53501,35591.33391
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_18_subplot_3,716455,18,3,18_3,23545.88977,0.932139166,31272.56769,0.294166139,37429.42818,20459.30865,37493.01171
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_190_subplot_1,716642,190,1,190_1,33756.60979,0.888659083,41445.90624,0.225532973,41501.1434,26392.46191,42273.38435
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_190_subplot_2,716643,190,2,190_2,34251.97034,0.875862069,41873.73793,0.236362102,42417.57759,26313.60586,42473.48069
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_190_subplot_3,716644,190,3,190_3,30834.87901,0.969320924,38817.11755,0.352354157,45280.12099,21504.75112,41431.70045
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_191_subplot_1,716624,191,1,191_1,20007.34173,0.996202969,29616.31239,0.537432367,48469.62651,14409.53331,36384.85537
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_191_subplot_2,716625,191,2,191_2,20402.95654,0.996895481,29915.96033,0.49486667,46288.78751,15406.4536,36086.88375
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_191_subplot_3,716626,191,3,191_3,20663.909,0.982764564,29804.90417,0.46788493,45275.86522,16116.06343,35350.14305
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_192_subplot_1,717176,192,1,192_1,20654.06692,0.923076923,29382.66471,0.373931379,41191.85685,18413.35874,34806.46982
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_192_subplot_2,717177,192,2,192_2,19217.62987,0.97309417,28050.67541,0.442467982,43194.82753,16201.45154,34190.75612
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_192_subplot_3,717178,192,3,192_3,20269.938,0.970719945,29224.53049,0.413609643,42874.4888,17343.84051,34503.67757
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_193_subplot_1,716822,193,1,193_1,20324.18787,1,29707.81213,0.523271279,47087.69838,14567.7201,37731.89452
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_193_subplot_2,716823,193,2,193_2,21826.31218,0.986547085,31334.5257,0.408804663,42880.71921,17720.41325,37801.2494
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_193_subplot_3,716824,193,3,193_3,23762.03793,0.928965517,32910.78931,0.34344568,41526.7769,20191.45172,37972.83517
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_194_subplot_1,716783,194,1,194_1,22380.1911,0.907554329,31003.88824,0.308072372,37863.92825,19818.06519,37551.49051
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_194_subplot_2,716784,194,2,194_2,21034.13211,0.977578475,30539.92584,0.352474917,38471.28217,18218.2218,37763.77337
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_194_subplot_3,716785,194,3,194_3,19838.39055,1,29685.71286,0.392118285,38986.42709,16869.5798,37136.5243
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_195_subplot_1,716402,195,1,195_1,20132.37358,0.992756123,29792.21007,0.385215497,39510.58399,17126.05519,38312.4643
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_195_subplot_2,716403,195,2,195_2,20734.16695,0.99896516,31124.23456,0.374477904,39629.4267,17792.83374,39306.42049
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_195_subplot_3,716404,195,3,195_3,20624.35091,0.98655636,30854.6646,0.367082768,39414.90865,17932.34505,38746.87349
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_196_subplot_1,716594,196,1,196_1,21282.5031,0.99,30562.93138,0.493935787,45994.22207,15410.09069,39838.34966
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_196_subplot_2,716595,196,2,196_2,20793.38634,0.993446016,30472.20524,0.498378127,45972.74198,15145.46361,39674.09624
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_196_subplot_3,716596,196,3,196_3,21578.66264,0.996550535,31518.49672,0.541724292,49891.53329,14715.01345,41433.74026
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_197_subplot_1,716189,197,1,197_1,21124.76844,0.951412819,30756.44383,0.321906525,37774.98277,19206.30944,36728.2736
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_197_subplot_2,716190,197,2,197_2,18556.6369,0.993103448,28983.20207,0.402544885,39017.06172,16215.67,36192.57724
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_197_subplot_3,716191,197,3,197_3,18242.80435,1,29045.28261,0.421964206,39777.3354,15652.7274,36462.14838
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_198_subplot_1,717257,198,1,198_1,17610.09483,0.995517241,28842.47552,0.459270005,40959.09172,15007.02517,37355.40828
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_198_subplot_2,717258,198,2,198_2,18246.78463,0.99965541,29619.01447,0.439833433,40484.45658,15509.62784,37381.15231
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_198_subplot_3,717259,198,3,198_3,20171.06448,0.994827586,31912.87172,0.397362679,40566.67483,17326.46966,39277.29517
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_199_subplot_1,717020,199,1,199_1,22277.40641,0.995518787,33526.45088,0.337765142,39828.26887,19408.36746,39793.93588
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_199_subplot_2,717021,199,2,199_2,19531.24164,1,30873.58463,0.441997044,41892.48914,15998.29679,38545.99655
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_199_subplot_3,717022,199,3,199_3,18136.25345,1,28989.60601,0.499439612,43204.12845,14232.18646,37172.02314
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_19_subplot_1,716456,19,1,19_1,22364.76483,0.760689655,27202.31862,0.307807227,35446.17655,18543.54552,33123.89931
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_19_subplot_2,716457,19,2,19_2,24242.85266,0.660800552,28886.5038,0.24131356,34625.5697,20983.28675,34393.09593
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_19_subplot_3,716458,19,3,19_3,28011.66908,0.531196139,31785.52396,0.174369168,34620.08411,24510.30231,36076.14443
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_1_subplot_1,717191,1,1,1_1,18849.39013,0.84373922,24000.98862,0.342552775,33983.24457,16349.44602,33661.61918
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_1_subplot_2,717192,1,2,1_2,18801.24,0.905172414,24274.83,0.357480782,34677.73828,16134.09345,34076.46448
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_1_subplot_3,717193,1,3,1_3,20530.6569,0.851724138,26257.42655,0.306707871,34449.77034,17980.65897,35591.34966
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_200_subplot_1,716582,200,1,200_1,20253.94933,0.98931403,30103.59531,0.394459012,41353.08549,17668.50259,34762.01069
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_200_subplot_2,716583,200,2,200_2,22506.27232,0.952430196,32451.69045,0.323003141,40312.85419,20419.51293,35696.1758
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_200_subplot_3,716584,200,3,200_3,21129.02174,0.968944099,30818.2764,0.371151066,41293.71912,18743.74017,34756.98999
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_201_subplot_1,716672,201,1,201_1,22918.14764,0.917902725,31736.62884,0.355325909,42946.84305,20097.94412,34501.01725
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_201_subplot_2,716673,201,2,201_2,21319.06929,0.931747673,29879.63323,0.381542695,42472.81627,18663.30748,33055.35677
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_201_subplot_3,716674,201,3,201_3,20911.64079,0.961352657,29838.33299,0.394460775,42924.59972,18212.47067,32911.51484
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_202_subplot_1,717134,202,1,202_1,21568.23406,0.965873837,30698.90348,0.408212133,43682.54188,17979.38745,34219.65667
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_202_subplot_2,717135,202,2,202_2,21864.94037,0.953809031,31220.77697,0.408353248,43937.91968,18201.53154,34512.50638
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_202_subplot_3,717136,202,3,202_3,22560.49258,0.946496376,31805.62755,0.399778648,44276.22713,18681.70935,34905.62237
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_203_subplot_1,716765,203,1,203_1,29757.64736,0.765942778,36782.66563,0.217678175,39933.88694,25661.96484,37335.12651
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_203_subplot_2,716766,203,2,203_2,24529.14143,0.917212832,32145.89721,0.358599592,41748.37392,19566.4743,35418.09762
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_203_subplot_3,716767,203,3,203_3,22175.33793,0.976206897,30079.59138,0.436773048,43452.49828,16718.58966,34814.5369
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_204_subplot_1,716831,204,1,204_1,26486.26147,0.749568817,31720.96895,0.282761004,38786.51776,21551.97516,34149.02139
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_204_subplot_2,716832,204,2,204_2,26434.46329,0.780075836,32256.35815,0.304211201,39931.51155,21164.50913,35848.29852
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_204_subplot_3,716833,204,3,204_3,28226.85818,0.716011042,33565.79676,0.247757127,39161.49344,23398.96894,37387.06694
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_205_subplot_1,716429,205,1,205_1,25203.85946,0.793317258,31442.05443,0.312633661,39867.16845,20776.50224,35033.41543
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_205_subplot_2,716430,205,2,205_2,21981.43537,0.867631851,28396.1141,0.387382256,40523.7625,17623.32575,33912.2575
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_205_subplot_3,716431,205,3,205_3,21509.45066,0.93236715,28349.11353,0.425345983,41960.52761,16755.98792,35387.06004
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_206_subplot_1,716651,206,1,206_1,23520.08445,0.821785591,30144.42503,0.332150537,39337.20993,19516.59841,34394.13513
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_206_subplot_2,716652,206,2,206_2,23178.61414,0.850344828,30069.07621,0.350255835,40200.9831,19012.54276,35473.50931
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_206_subplot_3,716653,206,3,206_3,26658.45169,0.723602484,32697.94375,0.266453585,39290.93409,22710.13251,37665.30987
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_207_subplot_1,716237,207,1,207_1,21851.51552,0.967931034,30316.81759,0.36950952,39070.53414,17642.7669,35405.88
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_207_subplot_2,716238,207,2,207_2,20550.37724,0.983448276,28693.83517,0.40305097,39317.03552,16469.74517,35068.31172
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_207_subplot_3,716239,207,3,207_3,21802.40442,0.953761215,30303.08454,0.391138235,40189.70807,17365.9824,37261.70221
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_208_subplot_1,717227,208,1,208_1,19837.78138,0.993103448,29652.90586,0.440339658,42029.25414,16019.5069,36299.25552
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_208_subplot_2,717228,208,2,208_2,19165.03135,1,29414.13813,0.46886727,42583.27351,15224.0813,36655.6042
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_208_subplot_3,717229,208,3,208_3,20614.44479,0.997239476,30537.50069,0.401569004,40895.90373,17149.38854,37220.86404
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_209_subplot_1,716987,209,1,209_1,22893.44398,0.853154085,31019.9514,0.313850092,40329.80972,20782.47018,35798.65426
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_209_subplot_2,716988,209,2,209_2,19039.04379,0.986206897,27288.55345,0.427670245,41216.89897,16175.75828,33483.85448
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_209_subplot_3,716989,209,3,209_3,20189.76424,0.979634104,29348.24991,0.421834161,42351.11943,17027.25095,35640.10908
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_20_subplot_1,716501,20,1,20_1,22668.89966,0.887931034,28389.48931,0.420964312,41241.92172,16586.56414,36758.76793
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_20_subplot_2,716502,20,2,20_2,23599.68312,0.844321712,28969.14014,0.38389144,40358.74008,17938.90576,36624.66379
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_20_subplot_3,716503,20,3,20_3,23534.18993,0.89486384,29496.13685,0.428251992,42084.64219,17020.01758,37570.05377
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_210_subplot_1,716693,210,1,210_1,19015.34092,0.972078594,27157.43812,0.42010303,40820.62461,16440.45881,33471.28507
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_210_subplot_2,716694,210,2,210_2,22932.31149,0.854087616,31264.59814,0.284358246,38872.08072,21494.81476,35695.02449
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_210_subplot_3,716695,210,3,210_3,22457.60697,0.910282954,31185.21567,0.330835804,40653.89096,20181.5207,36535.44893
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_211_subplot_1,716714,211,1,211_1,21054.39772,0.969989652,29871.60331,0.430627311,43700.96102,17114.95171,36537.86789
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_211_subplot_2,716715,211,2,211_2,21709.03171,0.908996898,29971.58911,0.385299171,42320.84109,18387.15443,36210.83213
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_211_subplot_3,716716,211,3,211_3,22571.16512,0.853843502,30200.38332,0.347724412,41146.11203,19601.83351,36545.84523
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_212_subplot_1,717245,212,1,212_1,23765.37543,0.70220842,30042.07867,0.259420316,37959.99275,22147.45238,34100.13492
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_212_subplot_2,717246,212,2,212_2,21099.7951,0.789927561,27788.8672,0.325217497,38259.68782,19093.94688,32727.94205
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_212_subplot_3,717247,212,3,212_3,21965.63564,0.758359186,28449.93933,0.29998232,38009.03654,20005.65253,33472.59118
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_213_subplot_1,716840,213,1,213_1,19723.54727,0.955141477,27487.20255,0.345144915,37095.38889,17693.2343,33643.07971
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_213_subplot_2,716841,213,2,213_2,18910.90727,0.998276456,27565.53326,0.413081086,39180.12444,16054.34195,34565.55153
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_213_subplot_3,716842,213,3,213_3,19620.61393,0.991726991,28093.12306,0.393820505,39380.15753,16856.4688,35225.98311
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_214_subplot_1,716879,214,1,214_1,22153.09038,0.94825802,30025.07658,0.34799495,38324.12901,18354.49776,37513.27803
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_214_subplot_2,716880,214,2,214_2,20801.8504,0.98104102,28839.70838,0.41432796,40108.56153,16420.48569,37300.3192
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_214_subplot_3,716881,214,3,214_3,20419.99138,0.993450534,28639.17684,0.416364449,40328.90727,16271.96863,37315.68356
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_215_subplot_1,716378,215,1,215_1,24311.37176,0.926475664,32517.60235,0.366467849,41471.72006,19014.14325,40701.165
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_215_subplot_2,716379,215,2,215_2,23142.49724,0.933448276,31742.06207,0.391793998,41781.98069,18065.73862,40439.85793
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_215_subplot_3,716380,215,3,215_3,25670.26198,0.865563599,33501.48776,0.324829892,40769.38573,20559.82902,40884.99621
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_216_subplot_1,716732,216,1,216_1,25086.65424,0.807798482,31868.35404,0.305101581,39294.49275,20650.64803,38340.55487
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_216_subplot_2,716733,216,2,216_2,23430.31116,0.881116471,30865.65748,0.358980101,40235.08029,18726.11578,38000.12681
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_216_subplot_3,716734,216,3,216_3,22509.89345,0.933793103,30302.69172,0.389618679,41043.42552,17723.67483,38185.62207
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_217_subplot_1,716300,217,1,217_1,22338.47654,0.891994479,29323.11525,0.375424097,40339.78813,17920.01691,35985.94341
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_217_subplot_2,716301,217,2,217_2,20996.94071,0.920372285,27841.48811,0.40677687,40383.8566,16779.77766,34754.85764
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_217_subplot_3,716302,217,3,217_3,23517.37724,0.858965517,30315.1131,0.347043251,40005.46276,19162.04793,36468.83897
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_218_subplot_1,717152,218,1,218_1,21053.69579,0.899516575,28710.57355,0.386127843,40633.40297,17774.702,33376.09841
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_218_subplot_2,717153,218,2,218_2,20508.47983,0.95415374,28590.71113,0.394902081,40363.05584,17120.36574,33474.84557
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_218_subplot_3,717154,218,3,218_3,18625.08411,0.988279903,26554.28197,0.473011667,42204.07584,14740.21682,32251.29128
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_219_subplot_1,716918,219,1,219_1,19319.77103,0.988275862,28704.56655,0.460538963,43942.95207,16041.69517,33111.75483
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_219_subplot_2,716919,219,2,219_2,20317.59124,0.962055881,29448.80648,0.396831789,41882.17075,17901.94239,33002.20973
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_219_subplot_3,716920,219,3,219_3,23983.06481,0.92450879,33296.42847,0.306498571,40874.8759,21820.68976,35572.5274
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_21_subplot_1,716576,21,1,21_1,22329.44724,0.987586207,30923.28586,0.568653851,50568.16931,13725.57069,41960.99759
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_21_subplot_2,716577,21,2,21_2,23413.38435,0.962771458,31222.04447,0.494915414,46341.76525,15439.43606,40981.58152
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_21_subplot_3,716578,21,3,21_3,25439.14488,0.930665747,33071.91963,0.439841788,44924.11176,17438.19386,41815.4674
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_220_subplot_1,716891,220,1,220_1,25105.75224,0.892339545,34214.12629,0.272461088,41231.67564,23601.76087,35803.04969
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_220_subplot_2,716892,220,2,220_2,23323.17787,0.869010686,31637.96967,0.303624997,40675.91486,21854.09859,33359.18132
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_220_subplot_3,716893,220,3,220_3,19974.2118,0.980338048,28675.24284,0.38547111,41648.16799,18004.01483,31987.53501
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_221_subplot_1,716843,221,1,221_1,37195.98378,0.820849154,48305.64515,0.117522894,41993.49741,33528.93511,46197.63859
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_221_subplot_2,716844,221,2,221_2,35697.78318,0.765942778,45592.48052,0.135831747,42278.96829,32415.87108,45326.27266
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_221_subplot_3,716845,221,3,221_3,37830.61144,0.647605925,46893.41027,0.067300634,40045.79159,35760.00758,43764.94282
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_222_subplot_1,716324,222,1,222_1,36263.55709,0.748189031,47022.97309,0.071379148,38916.70266,34277.78786,48715.1059
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_222_subplot_2,716325,222,2,222_2,35234.01759,0.793377027,46676.09314,0.099002133,39442.70542,32778.04312,48287.03001
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_222_subplot_3,716326,222,3,222_3,30902.37125,0.953119614,41841.45536,0.273841557,43510.18856,24721.99862,46753.31024
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_223_subplot_1,716717,223,1,223_1,19528.93547,0.976190476,27364.91132,0.380665104,37628.42098,16628.04589,33988.08972
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_223_subplot_2,716718,223,2,223_2,20432.07239,0.975180972,28554.76939,0.346054287,37098.90796,17879.33402,34902.23233
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_223_subplot_3,716719,223,3,223_3,23490.53156,0.907209383,31999.97137,0.265284198,37270.4436,21309.79683,37863.09486
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_224_subplot_1,716675,224,1,224_1,21890.62181,1,30987.66701,0.465942349,44436.60421,16034.66253,39206.95859
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_224_subplot_2,716676,224,2,224_2,19662.67379,0.986910093,27756.2308,0.452845092,41568.28006,15253.99173,35463.11368
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_224_subplot_3,716677,224,3,224_3,19947.40951,0.998621165,28621.79421,0.496155108,44116.72699,14619.7849,37210.34092
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_225_subplot_1,717035,225,1,225_1,23505.28783,0.859358842,32444.62771,0.217053331,35371.80283,22374.3516,37465.64978
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_225_subplot_2,717036,225,2,225_2,22397.16362,0.868829824,31209.09355,0.244854144,35291.68657,21067.90611,36452.50466
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_225_subplot_3,717037,225,3,225_3,20741.10651,0.95415374,29789.0779,0.309294558,36249.7294,18827.06101,35990.84695
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_226_subplot_1,716858,226,1,226_1,19717.33494,0.994135909,29464.90548,0.415899635,39459.89307,16098.76095,37104.34874
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_226_subplot_2,716859,226,2,226_2,19536.07175,0.996205588,28881.74853,0.377356155,37596.25802,16730.77406,35877.60504
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_226_subplot_3,716860,226,3,226_3,21998.70828,0.967586207,31544.11793,0.301885631,36976.53724,19615.45379,37593.32897
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_227_subplot_1,717230,227,1,227_1,22131.34299,0.933126508,31589.93209,0.282159303,36629.9807,20420.04791,35887.4495
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_227_subplot_2,717231,227,2,227_2,19526.75215,0.973802137,29120.28749,0.360817533,37495.35574,17303.5698,34486.01517
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_227_subplot_3,717232,227,3,227_3,18954.02138,0.997241379,29322.18517,0.411006515,39370.59483,16097.7831,35233.76172
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_228_subplot_1,716246,228,1,228_1,18541.87039,0.999655291,28316.28232,0.457482528,42306.93933,15450.6808,32911.26887
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_228_subplot_2,716247,228,2,228_2,20788.62388,0.968599034,30265.23844,0.358940583,39767.09938,18427.58351,33164.23568
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_228_subplot_3,716248,228,3,228_3,22207.53363,0.926181442,31468.61952,0.317848376,39186.35426,20150.42083,33964.91652
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_229_subplot_1,716489,229,1,229_1,25381.65655,0.897931034,34150.75172,0.210634752,38686.32966,25210.88103,34291.25241
Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_229_subplot_2,716490,229,2,229_2,22936.86991,0.92926156,32055.82954,0.256668751,38756.78744,22805.65597,33150.10386
