"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","intercropGermplasmDbId","intercropGermplasmName","germplasmEntryNumber","Freeze damage severity - 0-9 Rating|CO_350:0005001","Grain yield - g/m2|CO_350:0000260","notes","Cornell_WinterOatPeaIntercrop_2024_Ithaca_barley_genotype_Calypson","Cornell_WinterOatPeaIntercrop_2024_Ithaca_barley_genotype_Lightning","Cornell_WinterOatPeaIntercrop_2024_Ithaca_barley_genotype_NY17024-2-45","Cornell_WinterOatPeaIntercrop_2024_Ithaca_barley_genotype_Saturn","Cornell_WinterOatPeaIntercrop_2024_Ithaca_barley_genotype_Scala","Cornell_WinterOatPeaIntercrop_2024_Ithaca_barley_genotype_Violetta","Cornell_WinterOatPeaIntercrop_2024_Ithaca_pea_genotype_Blaze"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703578","NF13-4173-4_5","","subplot","716882","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_116_subplot_1","4","4","116","9","4","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703578","NF13-4173-4_5","","subplot","716883","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_116_subplot_2","4","4","116","9","4","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703578","NF13-4173-4_5","","subplot","716884","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_116_subplot_3","4","4","116","9","4","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703574","LA17153SBSS-46-1","","plot","703955","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_117","4","4","117","9","5","test","","","","","4","213.915912840644","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703574","LA17153SBSS-46-1","","subplot","717269","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_117_subplot_1","4","4","117","9","5","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703574","LA17153SBSS-46-1","","subplot","717270","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_117_subplot_2","4","4","117","9","5","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703574","LA17153SBSS-46-1","","subplot","717271","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_117_subplot_3","4","4","117","9","5","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703574","LA17153SBSS-46-1","","plot","703912","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_118","4","4","118","9","6","test","","","","","4","198.412698412698","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703574","LA17153SBSS-46-1","","subplot","716201","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_118_subplot_1","4","4","118","9","6","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703574","LA17153SBSS-46-1","","subplot","716202","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_118_subplot_2","4","4","118","9","6","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703574","LA17153SBSS-46-1","","subplot","716203","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_118_subplot_3","4","4","118","9","6","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","98574","LA99016","","plot","703727","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_119","4","4","119","9","7","test","","","","","4","241.379310344828","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","98574","LA99016","","subplot","716447","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_119_subplot_1","4","4","119","9","7","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","98574","LA99016","","subplot","716448","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_119_subplot_2","4","4","119","9","7","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","98574","LA99016","","subplot","716449","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_119_subplot_3","4","4","119","9","7","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703605","NO_OATS_PLANTED","","subplot","717011","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_11_subplot_1","2","2","11","1","11","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703605","NO_OATS_PLANTED","","subplot","717012","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_11_subplot_2","2","2","11","1","11","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703605","NO_OATS_PLANTED","","subplot","717013","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_11_subplot_3","2","2","11","1","11","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703605","NO_OATS_PLANTED","","plot","703913","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_12","2","2","12","1","12","test","","","","","NA","NA","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","98574","LA99016","","plot","703770","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_120","4","4","120","9","8","test","","","","","4","198.271479410269","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","98574","LA99016","","subplot","716723","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_120_subplot_1","4","4","120","9","8","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","98574","LA99016","","subplot","716724","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_120_subplot_2","4","4","120","9","8","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","98574","LA99016","","subplot","716725","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_120_subplot_3","4","4","120","9","8","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","99967","HARRISON","Coker 87-9,Harrison,HH539:C87-9","plot","703705","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_121","4","4","121","9","9","test","","","","","3","217.953342953343","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","99967","HARRISON","Coker 87-9,Harrison,HH539:C87-9","subplot","716681","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_121_subplot_1","4","4","121","9","9","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","99967","HARRISON","Coker 87-9,Harrison,HH539:C87-9","subplot","716682","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_121_subplot_2","4","4","121","9","9","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","99967","HARRISON","Coker 87-9,Harrison,HH539:C87-9","subplot","716683","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_121_subplot_3","4","4","121","9","9","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","99967","HARRISON","Coker 87-9,Harrison,HH539:C87-9","plot","703995","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_122","4","4","122","9","10","test","","","","","3","177.200577200577","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","99967","HARRISON","Coker 87-9,Harrison,HH539:C87-9","subplot","717287","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_122_subplot_1","4","4","122","9","10","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","99967","HARRISON","Coker 87-9,Harrison,HH539:C87-9","subplot","717288","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_122_subplot_2","4","4","122","9","10","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","99967","HARRISON","Coker 87-9,Harrison,HH539:C87-9","subplot","717289","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_122_subplot_3","4","4","122","9","10","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703579","Clav 7618","","plot","703873","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_123","4","4","123","9","11","test","","","","","4","118.099572024487","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703579","Clav 7618","","subplot","716870","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_123_subplot_1","4","4","123","9","11","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703579","Clav 7618","","subplot","716871","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_123_subplot_2","4","4","123","9","11","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703579","Clav 7618","","subplot","716872","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_123_subplot_3","4","4","123","9","11","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703579","Clav 7618","","plot","703868","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_124","4","4","124","9","12","test","","","","","4","181.807947765395","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703579","Clav 7618","","subplot","716849","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_124_subplot_1","4","4","124","9","12","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703579","Clav 7618","","subplot","716850","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_124_subplot_2","4","4","124","9","12","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703579","Clav 7618","","subplot","716851","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_124_subplot_3","4","4","124","9","12","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703562","Horizon 578","Horizon578","plot","703637","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_125","4","4","125","9","13","test","","","","","4","202.156334231806","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703562","Horizon 578","Horizon578","subplot","716351","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_125_subplot_1","4","4","125","9","13","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703562","Horizon 578","Horizon578","subplot","716352","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_125_subplot_2","4","4","125","9","13","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703562","Horizon 578","Horizon578","subplot","716353","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_125_subplot_3","4","4","125","9","13","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703562","Horizon 578","Horizon578","plot","703985","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_126","4","4","126","9","14","test","","","","","3","258.092738407699","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703562","Horizon 578","Horizon578","subplot","716708","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_126_subplot_1","4","4","126","9","14","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703562","Horizon 578","Horizon578","subplot","716709","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_126_subplot_2","4","4","126","9","14","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703562","Horizon 578","Horizon578","subplot","716710","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_126_subplot_3","4","4","126","9","14","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703545","NC21-6492","","plot","703833","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_127","5","5","127","10","14","test","","","","","4","210.477353334496","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703545","NC21-6492","","subplot","716267","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_127_subplot_1","5","5","127","10","14","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703545","NC21-6492","","subplot","716268","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_127_subplot_2","5","5","127","10","14","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703545","NC21-6492","","subplot","716269","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_127_subplot_3","5","5","127","10","14","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703545","NC21-6492","","plot","703819","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_128","5","5","128","10","13","test","","","","","4","258.142472675345","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703545","NC21-6492","","subplot","717206","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_128_subplot_1","5","5","128","10","13","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703545","NC21-6492","","subplot","717207","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_128_subplot_2","5","5","128","10","13","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703545","NC21-6492","","subplot","717208","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_128_subplot_3","5","5","128","10","13","test","","","","","","","","","","","","","","1"
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703569","NC20-4526","","plot","703630","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_129","5","5","129","10","12","test","","","","","3","260.141093474427","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703569","NC20-4526","","subplot","716954","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_129_subplot_1","5","5","129","10","12","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703569","NC20-4526","","subplot","716955","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_129_subplot_2","5","5","129","10","12","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703569","NC20-4526","","subplot","716956","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_129_subplot_3","5","5","129","10","12","test","","","","","","","","","","","","","",""
"2024","5055","Intercropping Cooperative","Oat breeding programs collaborating on oat intercropping trials","6565","Cornell_WinterOatPeaIntercrop_2024_Ithaca","winter oat pea intercrop","Augmented","1.26","na","0.3465","","","2023-October-04","2024-July-09","172","Ithaca, NY - McGowan","703605","NO_OATS_PLANTED","","subplot","716543","Cornell_WinterOatPeaIntercrop_2024_Ithaca-PLOT_12_subplot_1","2","2","12","1","12","test","","","","","","","","","","","","","","1"
